id,imdb_id,overview,tagline,title,vote_average,vote_count,movieId,imdbId,tmdbId,movieId,rating,timestamp,userId
10710,tt0326856,A man becomes increasingly jealous of his friend's newfound success.,"Success didn’t go to his head, it went to his neighbor.",Envy,4.8,144,70159,1148204,21208,1333,4.5,1140202390,70159
11058,tt0335121,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.","When a miracle becomes a nightmare, evil is born.",Godsend,4.7,114,70183,1142988,20943,1639,3,1140202266,70183
11141,tt0323033,"Amidst a sea of litigation, two New York City divorce lawyers find love.",Love always has the last word.,Laws of Attraction,5.6,104,70188,54476,82311,1673,4.5,1140202294,70188
10625,tt0377092,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",Welcome to girl world.,Mean Girls,6.9,2401,70201,95302,47870,1748,4.5,1140202371,70201
54807,tt0277895,"Best-selling author John Grisham deviates from his usual literary thrillers with this winning film that stars Harry Connick Jr. as Tripp Spence, a widower who goes on the run from the IRS with his 12-year-old baseball-phenomenon son, Derrick (Shawn Salinas). They assume new identities and flee to Las Vegas, where Derrick, now known as Mickey, joins a team that makes it to the Little League World Series. But will fame give away his true identity?",,Mickey,6.5,1,70282,775552,20856,2572,2.5,1140202408,70282
11025,tt0363282,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",,New York Minute,5.6,191,70286,1136608,17654,2692,4.5,1140202246,70286
7131,tt0338526,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,The One Name They All Fear.,Van Helsing,6,1674,70293,1135503,24803,2699,2.5,1140202271,70293
26899,tt0339419,"Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.",,The Mudge Boy,7.3,24,70305,1075417,13836,3052,2.5,1140202307,70305
30125,tt0296915,"Valentin, a 9-year-old boy living with his grandmother in late-1960s Buenos Aires, believes his family has problems that only he can solve. The youngster dreams of being reunited with his mother, who's separated from Valentin's abusive father.",Cupid just turned eight,Valentin,7.1,19,70336,1046173,14869,3160,4.5,1140202374,70336
16428,tt0349169,"Inspired by his fiancée (who dumped him), a man publishes a break-up handbook for men, becoming a bestselling author in the process.",When it comes to getting dumped... He wrote the book.,Breakin' All the Rules,5.8,21,70344,1127877,30250,3307,4.5,1140202850,70344
652,tt0332452,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",For passion. For honor. For destiny. For victory. For love.,Troy,6.9,2841,70418,172348,54982,3753,0.5,1140202339,70418
8440,tt0293007,"Carandiru, a story based on real facts and on the book written by the doctor Drauzio Varella, starts when he decides to carry out an AIDS prevention program inside Latin America’s largest prison: the Casa de Detenção de São Paulo, Carandiru, the victim of one of the darkest days in Brazilian History, when the State of São Paulo’s Military Police, with the excuse for law enforcement, shot to death 111 people.",Inside here nobody is guilty. Do you believe that?,Carandiru,7.1,81,70465,783532,22600,4235,4,1140202705,70465
883,tt0379217,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,,Coffee and Cigarettes,6.9,216,70488,249248,99657,4246,1,1140202402,70488
38018,tt0329111,"Fleeing the June 1940 arrival of Hitler's army in Paris, a young war widow and her two children are rescued from dive-bombing German fighters by a cocky, reckless teenager. He finds them refuge in an abandoned house, but despite the fact that the family quickly comes to be depending much on his cunning and survival abilities, their cohabitation proves uneasy.",,Strayed,6,24,70533,923811,15137,4995,2.5,1140202334,70533
96461,tt0109529,"Explores the sensitive, and tense, relationship between life on an First Nations reservation and life in the outside world. When Native Canadian Silas Crow is forced to write a personal essay in order to get a much-desired job, he tells the story of the rape and murder of an Indian girl by a drunken thug. When the killer received a lenient two-year sentence for manslaughter, the First Nations community felt shock and anger -- and tried desperately to deal with the after-effects of this lack of justice.","After the party's over, real life kicks into gear.",Dance Me Outside,7,5,70545,848281,11115,5878,4,1140202838,70545
34377,tt0065488,"A witty, perceptive and devastating look at the personal agendas and suppressed revelations swirling among a group of gay men in Manhattan. Harold is celebrating a birthday, and his friend Michael has drafted some other friends to help commemorate the event. As the evening progresses, the alcohol flows, the knives come out, and Michael's demand that the group participate in a devious telephone game, unleashing dormant and unspoken emotions.",Extraordinary. Groundbreaking. Controversial.,The Boys in the Band,6.6,16,70565,1092633,19905,7064,5,1140202700,70565
20375,tt0330802,"Raid is a mysterious drifter and ex-criminal who comes and goes as he pleases. He has been away from the country for an extended period of time but learns on his return that his ex-girlfriend Tarja has presumably died in a fire that he soon discovers was a larceny. He is also contacted by inspector Jansson, who he knows from the past regarding the murder of a protestor.  Raid begins his investigation and soon finds that there's more to the cases than meets the eye..  This movie is a sequel to the very popular Raid TV series.",,Raid,5.9,10,70567,1185836,22051,26151,5,1140202636,70567
10375,tt0160184,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,Survival is a Killer.,D-Tox,5.4,126,70597,1176251,14940,73,5,1366389910,70597
42015,tt0094089,"Spalding Gray sits behind a desk throughout the entire film and recounts his exploits and chance encounters while playing a minor role in the film 'The Killing Fields'. At the same time, he gives a background to the events occurring in Cambodia at the time the film was set.",,Swimming to Cambodia,6.4,6,70599,452694,24420,355,5,1366392410,70599
68440,tt0036515,Kurt and Sara Müller and their three children left Germany many years ago and finally arrive to her mother's house in Washington DC. Kurt are working for the anti-nazi resistance in Germany. The Romanian count Brankovic who also lives there tries to blackmail him.,On her lonesome lips a smile.,Watch on the Rhine,6.2,9,70663,1032815,19840,724,5,1366389683,70663
12503,tt0086510,"Three U.S. journalists (Nick Nolte, Joanna Cassidy, Gene Hackman) get too close to one another and their work in 1979 Nicaragua.",This wasn't their war but it was their story...and they wouldn't let it go!,Under Fire,6.9,38,70678,996948,33199,1270,5,1366392989,70678
11864,tt0089092,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",Enemies because they were taught to be. Survivors because they had to be.,Enemy Mine,6.7,253,70697,436339,19585,1359,4.5,1366389877,70697
9461,tt0070034,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,Their deadly mission: to crack the forbidden island of Han!,Enter the Dragon,7.3,489,70728,1172570,18533,1515,5,1366389853,70728
57811,tt0114651,"After the death of her mother, a young Brazilian decides to leave his country and travel to her native land. In a foreign land, he finds love and danger.",The best place to lose someone or to get lose from your own self,Foreign Land,6.9,8,70751,228528,164741,1707,5,1366392466,70751
132,tt0065780,"This documentary of the Rolling Stones' 1969 US tour has become a legendary, harrowing symbol of the tragic demise of the ""Peace and Love"" era. After a successful tour across the US, the Rolling Stones gave a free December concert at Altamont Speedway in California with the Grateful Dead, Ike and Tina Turner, Jefferson Airplane, and the Flying Burrito Brothers. The band unwisely selected the Hells Angels to provide security, and the bikers resorted to violence to keep the stoned, restless, and often naked crowd in line. The result: dozens of injuries and the on-screen stabbing of a young black man (during ""Sympathy for the Devil"") by one of the concert's staff security. In a manipulative but effective move, the Maysles brothers filmed Mick Jagger in the editing room witnessing the on-camera murder for the first time. The film also works as a rock-and-roll document, capturing the band at their most relaxed, intoxicating, and electrifying.","Landmark film follows the Rolling Stones on their notorious 1969 U.S. tour, culminating in tragedy at San Francisco's Altamont Speedway.",The Rolling Stones: Gimme Shelter,7.8,42,70762,481273,12839,1965,5,1366389759,70762
28276,tt0053134,"Two boys beg their parents for a television set, nagging them until all patience is lost. The parents order the boys to be quiet and the boys do exactly that--refusing to utter a word. The boys' silence ultimately puts the whole neighborhood into turmoil.",,Good Morning,7.2,37,70846,1186369,8899,2153,5,1366390158,70846
18329,tt0118845,"Lai and his boyfriend, Ho, arrive in Argentina from Hong Kong, seeking a better life. Their highly contentious relationship turns abusive and results in numerous break-ups and reconciliations. When Lai befriends another man, Chang, he sees the futility of continuing with the promiscuous Ho. Chang, however, is on his own personal journey and, ultimately, both Lai and Ho find themselves far from home and desperately lonely.",,Happy Together,7.7,103,70862,1229360,22492,2379,5,1366389889,70862
17993,tt0099762,"While traveling in Paris, author Henry Miller and his wife, June, meet Anais Nin, and sexual sparks fly as Nin starts an affair with the openly bisexual June. When June is forced to return to the U.S., she gives Nin her blessing to sleep with her husband. Then, when June returns to France, an unexpected, and sometimes contentious, threesome forms.",A true adventure more erotic than any fantasy,Henry & June,6.3,40,70898,1142433,25704,2381,5,1366390952,70898
37447,tt0099121,"A documentary about militant student political activity at the University of California, Berkeley in the 1960s.",The untold story of students in the 60s,Berkeley in the Sixties,4.3,2,70927,973844,36108,2383,5,1366390956,70927
4339,tt0100557,"When a young woman investigates her town's Nazi past, the community turns against her.",,The Nasty Girl,5.9,5,70946,105643,26914,2398,5,1366389797,70946
42108,tt0085370,"In 1942 in occupied France, a Jewish refugee marries a soldier to escape deportation to Germany. Meanwhile a wealthy art student loses her first husband to a stray Resistance bullet; at the Liberation she meets an actor, gets pregnant, and marries him. Lena and Madeleine meet at their children's school in Lyon in 1952 and the intensity of their relationship strains both their marriages to the breaking point.",,Entre Nous,7.5,5,70984,1127896,26320,2539,5,1366389671,70984
18513,tt0060736,"A group of men are on safari. One of the party refuses to give a gift to a tribe they encounter. The tribe is offended, seizes the party, and one-by-one, kills all but one of the safari members in various creative and horrifying ways. The last surviving member is given ""The Lion's Chance"" by the tribal leader to be hunted down by a party of tribal warriors.","Stripped, weaponless, alone and only ten desperate seconds ahead of the killers!",The Naked Prey,7,23,70994,1311067,24150,2541,5,1366389694,70994
26517,tt0077914,"Martin sedates women with a syringe full of narcotics and then slices their wrists with a razor blade so he can drink their blood. Martin, who comes to live with his uncle and cousin in the dying town of Braddock, Pennsylvania, has romantic monochrome visions of vampiric seductions and torch-lit mobs, but it is impossible to tell how seriously he takes them.",He could be the boy next door...,Martin,7,50,71033,1305806,25376,2605,5,1366389699,71033
28285,tt0051077,"Classic dramatization of America's best-known case of a woman suffering from multiple personality disorder, and her road to recovery.",The Strangest True Experiance A Young Girl Ever Had,The Three Faces of Eve,7.3,24,71057,472033,12244,2804,5,1366391610,71057
22137,tt0108906,"The first part of a Danish miniseries that has been edited into two massive films, ""Riget"" is set in the neurosurgical ward of Copenhagen's Rigshospitalet, the city and country's main hospital, nicknamed ""Riget"". The show follows a number of characters, both staff and patients, as they encounter bizarre phenomena, both human and supernatural.",,The Kingdom,8,62,71102,24663,140887,3157,4.5,1366389806,71102
5247,tt0188055,"Detective Catherine Palmer (Ellen Barkin) is on the trail of an elusive serial killer. During her investigation she meets Vickie Kittrie (Peta Wilson), who belongs to an exclusive club of women who engage in secret sessions of bondage and S&amp;M. Matters become even more complicated when Palmer finds herself attracted to Kittrie, leading to a brief lesbian encounter. Palmer soon learns that each victim belonged to this club of prominent, sexually experimental women. In order to catch the killer, Catherine must trust Vickie to guide her through the dangerous and illicit underground.",,Mercy,5.2,6,71106,910554,22494,3247,4,1366389728,71106
31676,tt0099409,A criminal holds a wealthy family hostage.,Desire is the deadliest weapon of all.,Desperate Hours,5.3,37,71108,1149362,37903,3868,5,1366389737,71108
49622,tt0140447,"The rather eccentric (especially in her thinking) author of ""The Fountainhead"" and ""Atlas Shrugged"" becomes involved with a much younger, and married man... to the dismay of those close to her.",,The Passion of Ayn Rand,2,3,71131,1000764,63581,4993,5,1366390915,71131
238952,tt0051561,"Tongue-in-cheek look at the French Riviera, especially in summer when it overflows with tourists. Reviews its history and famous visitors; displays its faux-exotic buildings, its crowded beaches, its trees and monuments; and, pokes fun at the colors women wear and the vagaries of fashion. The film celebrates the use of ""Eden"" as a place name, suggesting that paradise comes to the coast after all are gone, perhaps only on a remote island beach.",A humorous travelogue of the French Riviera.,Along the Coast,9,4,71135,1188729,19898,5952,5,1366391137,71135
10035,tt0214388,"This sexy, teen-comedy is about a freshman, Matthew, at college who meets his dream girl in a dorm elevator during a blackout. He never sees her face, but instantly falls in love. In the morning, the power is restored, but the ""dream girl"" has vanished. All Matthew knows is that she lives in an all-girls dorm. He sets out on a semester-long journey to find his mystery girl amongst a hundred female suspects. Could it be Wendy? Dora? Arlene? Patty? Cynthia? Or the 95 other girls, any of whom could have been in that elevator with Matthew.",He met the girl of his dreams. If only he can meet her again.,100 Girls,5.6,119,71156,1234548,10313,7004,5,1366389915,71156
502,tt0058083,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring. Director Sidney Lumet gives an atmospheric vision of the future with a Cold War backdrop.,It will have you sitting on the brink of eternity!,Fail-Safe,7.6,83,71180,76517,42225,7153,5,1366390910,71180
41965,tt0098061,"Anna is becoming lost in the loneliness of her own world when she discovers she can visit another, a house she has drawn herself and occupied by a young disabled boy. But as she discovers more of the links between her fantasy world and the mundane present, she is drawn only deeper into a dream turning into a nightmare.",A drawing that became a dream. A dream that became reality.,Paperhouse,6.6,37,71205,1131734,19994,8387,5,1366390963,71205
10347,tt0118996,"The charismatic criminal Dobermann, who got his first gun when he was christened, leads a gang of brutal robbers. After a complex and brutal bank robbery, they are being hunted by the Paris police. The hunt is led by the sadistic cop Christini, who only has one goal: to catch Dobermann at any cost.",,Dobermann,6.4,110,71211,1130080,11323,26614,5,1366391584,71211
1373,tt0251052,"Disappointed with humanity, God wants to revoke his contract with humanity and wants to take back the stone tablets containing the ten commandments. To this end an angel is sent out to affect the personal lives of three humans so an appropriate child may be conceived.","Coincidence doesn't exist, everything happens for a reason.",The Discovery of Heaven,5.2,5,71248,1225822,12569,33615,5,1366389926,71248
30959,tt0058279,"This is the film adaptation of four stories from the book ""Kwaidan: Stories and studies of strange things"" by Lafcadio Hearn and is actually a collection of Japanese ghost stories, taken from various sources, some even stemming from China.","Bizarre, unearthly, terrifying— a nation's legend, an author's imagination, a director's creation manifest in the superlative— Kwaidan",Kwaidan,7.5,68,71252,1144884,19912,33794,5,1366392529,71252
43341,tt0045609,Astronauts travel to the moon where they discover it is inhabited by attractive young women in black tights.,Love-starved moon maidens on the prowl!,Cat-Women of the Moon,3.3,8,71254,1034032,18501,49530,5,1366393248,71254
20561,tt0088650,No overview found.,,28 Up,7.9,19,71264,844471,22794,50872,5,1366393308,71264
13055,tt0282410,"'Chance' is a black comedy about how hard it is to find ""the one"". Mostly told from the point-of-view of a young, sexually aggressive woman, named Chance, whom according to her: ""we're all out there looking for true love"", which turns out to be a very elusive thing indeed, and Chance is no exception. She's desperately on the prowl for a man, but since she's more mouse than cat, she gets herself into scrape after scrape in her screwball pursuit of love. Surrounded by a bevy of adoring but completely wrong-for-her men (and one dead girl from Manchester, England), Chance has to pick her way through her messy life in order to figure out which guy is ""it"".",,Chance,6.8,3,71282,1286537,18570,58559,5,1366390187,71282
667,tt0062512,A mysterious space craft kidnaps a Russian and American space capsule and brings the world on the verge of another World War. James Bond investigates the case in Japan and meets with his archenemy Blofeld. The fifth film from the legendary James Bond series starring Sean Connery as the British super agent.,You Only Live Twice...and Twice is the only way to live!,You Only Live Twice,6.5,541,71304,762073,22536,59018,5,1366393234,71304
700,tt0086034,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,James Bond’s all time high.,Octopussy,6.2,534,71318,858486,16873,79132,5,1366390899,71318
21594,tt0045564,"Norah Larkin is a single woman whose heart is broken after receiving a ""Dear John"" letter. After a night of drinking she passes out in the apartment of womaniser Harry Prebble, awaking to find herself accused of his murder.",There was nothing lily-white about her -- the clutch-and-kill girl they called: The Blue Gardenia,The Blue Gardenia,6.2,15,71379,1179904,23827,80463,5,1366393535,71379
26976,tt0243664,A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.,It appears to be a matter of life and death.,Wit,7,31,71390,996966,16194,81834,5,1366393591,71390
36670,tt0086006,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",Sean Connery is James Bond 007,Never Say Never Again,5.8,348,71404,53882,18974,88125,5,1366392165,71404
18872,tt0113725,"A young woman's husband apparently commits suicide without warning or reason, leaving behind his wife and infant. Yumiko remarries and moves from Osaka to a small fishing village, yet continues to search for meaning in a lonely world.",,Maborosi,7.2,26,71429,1262981,20178,89745,5,1366391603,71429
44864,tt0073822,"The Queen of the Night enlists a handsome prince named Tamino to rescue her beautiful kidnapped daughter, Princess Pamina, in this screen adaptation of the beloved Mozart opera. Aided by the lovelorn bird hunter Papageno and a magical flute that holds the power to change the hearts of men, young Tamino embarks on a quest for true love, leading to the evil Sarastro's temple where Pamina is held captive.","We only see Bergman, we only hear Mozart",The Magic Flute,7.1,15,71433,58006,67612,91529,5,1366391663,71433
31993,tt0031647,An unemployed showgirl poses as Hungarian royalty to infiltrate Parisian society.,,Midnight,7,18,71438,1087578,25050,98124,5,1366390127,71438
43818,tt0032943,"Mr. and Mrs. Bennet have five unmarried daughters, and Mrs. Bennet is especially eager to find suitable husbands for them. When the rich single gentlemen Mr. Bingley and Mr. Darcy come to live nearby, the Bennets have high hopes. But pride, prejudice, and misunderstandings all combine to complicate their relationships and to make happiness difficult.",The Gayest Comedy Hit of the Screen! Five Gorgeous Beauties on a Mad-Cap Manhunt! With the Stars of,Pride and Prejudice,7.3,32,71460,1084972,22717,1,5,832228931,71460
28290,tt0049474,A World War II veteran (Gregory Peck) can either rise on Madison Avenue or be with his wife (Jennifer Jones) and family.,His loves...his world---both past and present---and the crisis they caused!,The Man in the Gray Flannel Suit,6.7,15,71462,1313104,23128,2,5,832229657,71462
24650,tt0041386,"An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.",No Man Takes What's Mine !,The Fountainhead,6.9,33,71464,1019452,12573,10,4,832228931,71464
55086,tt0036230,"Old friends Kit Marlowe and Millie Drake adopt contrasting lifestyles: Kit is a single, critically acclaimed author while married Millie writes popular pulp novels.",,Old Acquaintance,6,7,71466,1174730,28053,32,4,832229007,71466
43525,tt0034890,"A young woman dumps her fiancée and runs off with her sister's husband. They marry, settle in Baltimore, and Stanley ultimately drives Peter to drink and suicide. Stanley returns home to Richmond only to learn that her sister Roy and old flame Craig have fallen in love and plan to marry. The jealous and selfish Stanley attempts to win back Craig's affections, but her true character is revealed when, rather than take the rap herself, she attempts to pin a hit and run accident on the young black clerk who works in Craig's law office.",A sensational novel throbs to life! The cast is one of Warner Bros. best - the picture is one of Warner Bros. biggest!,In This Our Life,6.2,13,71468,1071804,24869,39,3,832229039,71468
20640,tt0035567,"Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic lifestyle.",The picture of the year!,Woman of the Year,6.9,31,71490,1220213,21398,50,4,832229039,71490
50363,tt0048673,"Middle-aged Ohio secretary Jane Hudson has never found love and has nearly resigned herself to spending the rest of her life alone. But before she does, she uses her savings to finance a summer in romantic Venice, where she finally meets the man of her dreams, the elegant Renato Di Rossi. But when she learns that her new paramour is leading a double life, she must decide whether her happiness can come at the expense of others.",All the pent-up yearning of her life was finally fulfilled ... amid the splendor of the world's most fabulous city!,Summertime,6.6,29,71494,419724,23127,95,3,832229161,71494
633,tt0076734,"This film depicts World War II through the eyes of several Dutch students. It follows them through the beginning of the war, the Nazi occupation and the liberation.",,Soldier of Orange,7.4,39,71518,1172233,22798,110,5,832228979,71518
5511,tt0062229,Hitman Jef Costello is a perfectionist who always carefully plans his murders and who never gets caught.,There is no solitude greater than that of the Samurai,Le Samouraï,7.9,187,71520,1058017,23082,150,4,832228796,71520
41003,tt0103251,"Max Baron is a Jewish advertising executive in his 20s who's still getting over the death of his wife. Nora Baker is a 40-something diner waitress who enjoys the wilder side of life. Mismatched or not, their attraction is instant and smoldering. With time, however, their class and age differences become an obstacle in their relationship, especially since Max can't keep Nora a secret from his Jewish friends and upper-crust associates forever.",The story of a younger man and a bolder woman.,White Palace,6.2,33,71525,34424,61524,153,4,832228859,71525
13936,tt0048445,"This joyous celebration of frontier life combines tender romance and violent passion in the Oklahoma Territory of the 1900's, with a timeless score filled with unforgettable songs. Rodgers and Hammerstein's hit Broadway musical.",The best loved musical of our time!,Oklahoma!,6.3,47,71530,986263,19959,160,3,832229039,71530
294,tt0089015,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,,Desert Hearts,6.7,21,71533,1097013,18065,161,5,832228931,71533
11507,tt0086984,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",You can't believe everything you see.,Body Double,6.4,138,71535,1156398,19908,165,4,832228859,71535
17538,tt0073636,"In this sequel to True Grit, John Wayne returns as Marshal Rooster Cogburn. After a band of drunken thugs overruns a small Indian Nation town, killing Minister Goodnight and raping the women folk, Eula Goodnight (Katherine Hepburn) enlists the aid of Marshal Cogburn to hunt them down and bring her father's killers to justice.","The man of ""True Grit"" is back and look who's got him!",Rooster Cogburn,6.2,39,71573,365929,22787,173,5,832229561,71573
10435,tt0103939,"With the use of flashback, an elderly Charlie Chaplin discusses his autobiography with his editor, who urges him to be more vulnerable and emotionally honest with his memoirs while journeying through his poverty-stricken childhood, closest friendships, many marriages, merciless pursuit by J. Edgar Hoover, and ingenious invention of The Little Tramp. Highlighted works such as The Gold Rush and The Great Dictator illustrate significant turning points in Chaplin's prolific filmography. Also treated is Chaplin's exile from America and his eventual return to receive an honourary Academy Award in 1972.",Everyone has a wild side. Even a legend.,Chaplin,7.5,243,71579,1174732,24684,208,3,832228958,71579
1162,tt0056241,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.",An emotional earthquake!,The Miracle Worker,7.5,65,71640,1333634,26763,231,3,832228906,71640
34328,tt0102467,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful.",He Survived Swimming to Cambodia. Now the Adventure Continues.,Monster in a Box,4.8,4,71650,81746,99189,236,4,832229068,71650
47108,tt0211718,"Caco is a proud, handsome man, head of a family, and very powerful in the local community. Yet he has been torn to pieces by the death of his beloved daughter. He constantly visits her grave, weeps silently at her photo and has transferred all his wildly protective love and attention onto his mentally challenged nephew, Diego. It seems that Diego's father, Caco's brother, is in hiding after having killed a man from the Caravaca family, who are equally powerful in the community. They are looking for vengeance and have come to Caco for justice. When he refuses to betray his brother, the Caravacas grow impatient. When they realize they are getting nowhere, they threaten to kill Diego. Despite his fierce pride, Caco eventually realizes that the cycle of killing and revenge must be broken. But how can he achieve this and protect everyone he loves?",,I Come,6.8,5,71668,1078940,19899,253,3,832228958,71668
47140,tt0166707,"On December 31st 1999, destiny brings a fugitive prisoner and a depressed middle class teacher together, as the new millennium approaches bringing hope to everyone.","If there is one day to decide something in life, this day is today.",Midnight,0,0,71700,896534,23966,266,3,832229007,71700
40930,tt0180303,A romantic comedy about a young man who fakes homosexuality to draw the interest of a woman. Instead she tries to help him find a date.,,If You Only Knew,5.5,2,71732,902290,21910,288,4,832228979,71732
14684,tt0105327,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",Just because you’re accepted doesn’t mean you belong.,School Ties,6.3,97,71745,386117,16523,292,5,832228958,71745
58467,tt0138467,"Andrea Marr is a bright, straight-A, mature, 18-year-old high school senior on the verge of womanhood who decides to abandon her sheltered, boring lifestyle and her bookish friend Darcy for a look into the local rock and roll scene as a groupie to local rock singer Tod Sparrow and learn more about the life of one who follows a touring band along with her new friends aspiring rock star wannabee Cybil, outgoing fellow groupie Rebecca, and music critic Kevin.",A straight-A teen explores Seattle's rock scene.,Girl,4.7,12,71755,62352,67062,296,4,832228796,71755
10261,tt0103016,"Steve Brooks, a sexist womanizer, is killed by a group of his angry former lovers. In heaven, he makes a bargain with God for redemption and agrees to return to Earth. Once there, he must have a sincere relationship with a female and make her fall in love with him. If not, Steve's soul will become the property of the devil. But the devil hedges his bet, and Steve is reincarnated as a woman named Amanda Brooks.",Steve and Walter used to have a preference for blondes. Then Steve was murdered... and came back as one. Will being a woman make him a better man?,Switch,5.6,53,71804,87983,38702,300,3,832228958,71804
163869,tt0119434,A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.,A comedy about falling in love... the write way,Just Write,3.5,4,71810,126388,3513,315,4,832229068,71810
13937,tt0105217,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.",Demented. Deranged. Deceptive. De Palma.,Raising Cain,5.9,66,71823,808399,12572,316,5,832228906,71823
25355,tt0116650,"A Chinese movie actress, in France to star in a remake of ""Les Vampires"", finds petty intrigues and clashing egos on the set.",,Irma Vep,6.3,25,71838,1197624,22803,329,4,832228906,71838
29601,tt0033436,"Petty con artists, Bud &amp; Lou mistakenly join the Army evading the cops. The cop chasing them winds up as their drill instructor. A rich young man and his former working class chauffeur are not only in the same unit, they're vying for a pretty girl who seems attracted to both.",Swing it!,Buck Privates,6.7,14,71876,1129445,8915,344,3,832228859,71876
66115,tt0160574,"Carter (O'Bryan) wonders if he's ever going to find a woman who wants to be more than ""just friends."" His conniving best friend Pat and beautiful step-sister Erin (Vanessa Marcil) both know what's causing the problem: He's too nice! Having never taken them seriously in the past, Carter reconsiders when he meets Maggie (Sybil Temchen), a woman he feels just might be the one. Could it be time for this nice guy to finally start playing games? Set among the gorgeous backdrop of Kentucky horse country, ""Nice Guys Sleep Alone"" is a hilarious, touching and thoughtful romantic comedy.",,Nice Guys Sleep Alone,4.7,3,71899,978762,24238,349,4,832228859,71899
118617,tt0166169,"DIVORCE IRANIAN STYLE unfolds inside an Iranian divorce court, providing a subtle and intimate look at the lives of women in a country stereotypically associated with fanaticism and oppression. Astute and beautifully observed, the film reveals the ingenuity and humour with which Iranian women negotiate the restrictions of their society.",,Divorce Iranian Style,7.8,4,72011,1193138,22947,380,4,832228796,72011
